X_Deg Y_Deg X_Pix Y_Pix B-band_Flux B-Flux_error V-band_Flux V-Flux_error I-band_Flux I-Flux_error Z-band_Flux Z-Flux_error Y-band_Flux Y-Flux_error J-band_Flux J-Flux_error JH-band_Flux JH-Flux_error H-band_Flux H-Flux_error Image_used R_s Axis_Ratio Position_Angle_Degrees Galfit_Error_Code Astrometric_Flag A_CIER Mag_Flag Colour_Flag input_z redshift_beagle_1 outlier_value P1/P2 drop_out_agree ID_Bouwens RAh RAm RAs DEdeg DEm DEs F160W rset dset zphot Z-bin
53.159058093999995 -27.77147426 2808.0 3822.1 -1.4999999999999999e-33 1.0186999999999995e-32 -6.3e-33 6.0999999999999995e-33 1.03e-32 7.807999999999999e-33 2.49e-32 1.5189e-32 2.8099999999999997e-32 7.5e-33 2.2599999999999996e-32 1.11e-32 1.68e-32 1.2199999999999999e-32 1.4e-32 1.07e-32 XDF 99.0 99.0 99.0 1.0 0.0 0.0 98.0 6.0 6.1 4.894 0.1698591549295774 -99.0 -99 XDFZ-2381746173 3 32 38.17 -27 46 17.3 30.52 7 3 6.1 7.0
53.16304164100001 -27.77115511 2596.512 3841.183 3.4e-33 1.0369999999999999e-32 -4.2e-33 6.771e-33 -3.8e-33 8.296e-33 2.9999999999999998e-33 1.5432999999999997e-32 4.57e-32 8.5e-33 4.78e-32 1.26e-32 4.4e-32 1.33e-32 1.6399999999999995e-32 1.2199999999999999e-32 XDF 99.0 99.0 99.0 1.0 0.0 0.0 98.0 6.0 6.54 6.282 0.034217506631299736 -99.0 -99 XDFZ-2391346162 3 32 39.13 -27 46 16.2 29.61 7 3 6.54 7.0
53.159831133999994 -27.76996971 2766.933 3912.361 -4.2999999999999996e-33 1.0919000000000001e-32 6.8e-33 6.953999999999998e-33 -1e-33 8.967e-33 4.58e-32 1.7263e-32 1.291e-31 9.399999999999999e-33 1.791e-31 1.2299999999999999e-32 1.546e-31 1.3899999999999998e-32 1.564e-31 1.4099999999999995e-32 XDF 0.01 0.8955 -25.221 8.0 0.0 107.0 0.0 1.0 7.0 7.124 0.01549999999999996 -99.0 1 XDFZ-2383546118 3 32 38.35 -27 46 11.8 28.34 7 3 7.0 7.0
53.15892482100001 -27.768005100000003 2815.014 4030.252 -5.4e-33 1.0247999999999999e-32 1.4000000000000001e-33 6.404999999999998e-33 7e-33 7.869e-33 1.7e-33 1.6042999999999998e-32 3.0899999999999997e-32 9.1e-33 4.29e-32 1.3e-32 4.24e-32 1.4e-32 6.07e-32 1.3799999999999997e-32 XDF 99.0 99.0 99.0 1.0 0.0 0.0 0.0 2.0 6.24 6.83 0.08149171270718229 -99.0 1 XDFZ-2381446048 3 32 38.14 -27 46 4.8 29.29 7 3 6.24 7.0
53.156450342 -27.76719314 2946.372000000001 4079.007 3.6999999999999995e-33 1.0125999999999994e-32 2e-33 6.282999999999997e-33 -9.7e-33 8.540000000000001e-33 3.5999999999999997e-33 1.6164999999999996e-32 5.309999999999999e-32 8.299999999999998e-33 6.259999999999998e-32 1.27e-32 3.92e-32 1.31e-32 5.6e-32 1.2099999999999999e-32 XDF 0.01 0.9609 58.5032 8.0 0.0 107.0 0.0 2.0 6.92 6.625 0.03724747474747474 0.03403 1 XDFZ-2375446018 3 32 37.54 -27 46 1.8 29.25 7 3 6.92 7.0
53.161262323 -27.764876399999995 2690.856 4217.936 -8.999999999999996e-34 1.0186999999999995e-32 5.1e-33 6.404999999999998e-33 -1.4000000000000001e-33 7.990999999999999e-33 1.55e-32 1.5127999999999995e-32 3.33e-32 7.399999999999999e-33 4.5199999999999986e-32 1.04e-32 5.04e-32 1.1799999999999994e-32 4.54e-32 1.02e-32 XDF 1.2536 0.0764 24.6393 8.0 0.0 0.0 0.0 2.0 7.0 6.127999999999999 0.1090000000000001 -99.0 -99 XDFZ-2387045536 3 32 38.7 -27 45 53.6 29.35 7 3 7.0 7.0
53.166169657 -27.76427923 2430.303 4253.68 8.4e-33 9.76e-33 5.8999999999999985e-33 6.588e-33 -5.1e-33 8.052e-33 2.43e-32 1.5554999999999995e-32 6.99e-32 8.699999999999999e-33 5.03e-32 1.19e-32 4.99e-32 1.19e-32 4.59e-32 1.1699999999999999e-32 XDF 0.0102 0.5486 81.6433 8.0 0.0 107.0 0.0 2.0 6.46 6.4570000000000025 0.0004021447721177397 0.01656 1 XDFZ-2398745514 3 32 39.87 -27 45 51.4 29.49 7 3 6.46 7.0
53.159971663 -27.76422767 2759.368 4256.8809999999985 -9.2e-33 1.0247999999999999e-32 3.6999999999999995e-33 6.526999999999999e-33 5.3e-33 8.234999999999999e-33 6.0999999999999995e-33 1.5249999999999996e-32 2.84e-32 8e-33 4.07e-32 1.11e-32 4.4699999999999994e-32 1.1699999999999999e-32 2.5099999999999995e-32 1.07e-32 XDF 0.01 0.6098 4.5503 8.0 0.0 0.0 98.0 2.0 6.84 5.129 0.2182397959183674 -99.0 -99 XDFZ-2383945512 3 32 38.39 -27 45 51.2 30.11 7 3 6.84 7.0
53.155481177 -27.77833681 2998.0040000000013 3410.4 6.4e-33 9.942999999999999e-33 3.4e-33 6.282999999999997e-33 2.1e-33 7.503e-33 3.19e-32 1.342e-32 7.809999999999998e-32 7.199999999999997e-33 5.759999999999997e-32 1.08e-32 7.299999999999997e-32 1.1399999999999998e-32 4.2e-32 1.06e-32 XDF 99.0 99.0 99.0 1.0 0.0 107.0 0.0 1.0 6.39 6.725 0.04533152909336942 0.01584 1 XDFZ-2373146420 3 32 37.31 -27 46 42.0 29.77 7 3 6.39 7.0
53.155626217 -27.77351338 2990.227000000001 3699.804 -2e-34 1.0064999999999999e-32 5.5e-33 6.282999999999997e-33 -8e-34 7.929999999999999e-33 1.9699999999999998e-32 1.5127999999999995e-32 7.2e-32 7.399999999999999e-33 5.9e-32 1.07e-32 6.139999999999999e-32 1.1499999999999999e-32 4.79e-32 1.08e-32 XDF 99.0 99.0 99.0 1.0 0.0 107.0 0.0 2.0 6.32 6.591 0.037021857923497256 -99.0 1 XDFZ-2373546245 3 32 37.35 -27 46 24.5 28.87 7 3 6.32 7.0
53.15398327 -27.76489531 3077.316 4216.911 -6.5e-33 1.0491999999999996e-32 -1.3e-33 6.649e-33 8.699999999999999e-33 8.112999999999999e-33 2.2099999999999998e-32 1.5920999999999996e-32 6.22e-32 9.1e-33 5.57e-32 1.32e-32 7.679999999999999e-32 1.2299999999999999e-32 4.58e-32 1.19e-32 XDF 0.1165 0.05 48.5666 8.0 0.0 107.0 0.0 2.0 6.39 6.15 0.03247631935047352 -99.0 -99 XDFZ-2369545535 3 32 36.95 -27 45 53.5 29.47 7 3 6.39 7.0
53.161174026000005 -27.76323041 2695.513 4316.697 -5.699999999999999e-33 1.0186999999999995e-32 2.4999999999999998e-33 6.404999999999998e-33 -1.04e-32 8.174e-33 -1.71e-32 1.6225999999999998e-32 2.6099999999999996e-32 9.399999999999999e-33 9.499999999999999e-33 1.1699999999999999e-32 2.4599999999999997e-32 1.32e-32 3.2e-32 1.1299999999999998e-32 XDF 0.0148 0.4748 -64.633 8.0 0.0 107.0 98.0 6.0 6.84 6.825 0.0019132653061224077 -99.0 1 XDFZ-2386745477 3 32 38.67 -27 45 47.7 30.15 7 3 6.84 7.0
53.233004868 -27.82740949 4450.264 9258.643 -1.1299999999999998e-32 3.556299999999998e-32 3.78e-32 4.452999999999998e-32 -2.6099999999999996e-32 6.862499999999998e-32 5.2239999999999995e-31 9.4489e-32 1.0791e-30 4.54e-32 1.4659999999999999e-30 8.359999999999999e-32 0.0 0.0 1.0171e-30 1.1429999999999998e-31 South 0.9412 0.0653 -83.73 8.0 0.0 107.0 97.0 1.0 6.46 6.187 0.036595174262734544 0.041760000000000005 -99 GSWZ-2559349386 3 32 55.93 -27 49 38.6 25.67 7 5 6.46 7.0
53.126546192 -27.94038757 10099.331 2482.569 -6.049999999999998e-32 3.4526e-32 2.0299999999999996e-32 3.4587e-32 -2.35e-32 5.3741e-32 1.1109999999999999e-31 7.136999999999997e-32 5.001e-31 1.171e-31 5.1e-31 1.054e-31 8.699999999999999e-32 2.3359999999999997e-31 4.458e-31 1.57e-31 South 1.103 0.0474 79.4561 8.0 0.0 0.0 0.0 1.5 6.32 6.9639999999999995 0.08797814207650274 -99.0 1 GSWZ-2303756254 3 32 30.37 -27 56 25.4 26.6 7 5 6.32 7.0
53.15297561 -27.91166828 8697.982 4205.539000000002 -1.08e-32 3.4891999999999994e-32 9e-33 3.0865999999999994e-32 3.4e-32 4.8677999999999997e-32 2.426e-31 6.356199999999999e-32 6.404e-31 9.07e-32 5.613e-31 8.109999999999999e-32 5.329e-31 2.2909999999999998e-31 6.975e-31 1.093e-31 South 3.4468 0.3202 -70.8599 0.0 0.0 0.0 0.0 1.0 6.39 6.518 0.017320703653585942 -99.0 1 GSWZ-2367154420 3 32 36.71 -27 54 42.0 26.03 7 5 6.39 7.0
53.19901376 -27.85621095 6254.958000000001 7531.925 3.5e-32 3.5441e-32 -4.07e-32 2.9158e-32 1.2099999999999999e-32 4.7214e-32 1.7269999999999994e-31 6.069499999999999e-32 4.3399999999999985e-31 1.008e-31 4.889e-31 8.68e-32 2.8379999999999997e-31 2.275e-31 5.1459999999999994e-31 1.131e-31 South 0.01 0.3341 -27.2118 8.0 0.0 0.0 0.0 1.0 6.39 5.7360000000000015 0.08849797023004034 -99.0 -99 GSWZ-2477651223 3 32 47.76 -27 51 22.3 27.33 7 5 6.39 7.0
53.093696321 -27.93026148 11840.723999999998 3089.958 4.0999999999999987e-33 3.4160000000000003e-32 9.399999999999999e-33 3.513599999999998e-32 -1.323e-31 5.2765e-32 -2.59e-32 6.673399999999999e-32 3.2659999999999996e-31 1.034e-31 5.725e-31 1.039e-31 5.07e-31 2.352e-31 5.724e-31 1.4519999999999998e-31 South 1.222 0.05 -87.29700000000004 8.0 0.0 107.0 0.0 2.0 7.08 7.3210000000000015 0.029826732673267506 -99.0 -99 GSWZ-2224855489 3 32 22.48 -27 55 48.9 26.56 7 5 7.08 7.0
53.222019978999995 -27.80432108 5032.02 10644.446000000002 -7.63e-32 3.5318999999999994e-32 -2.62e-32 3.0743999999999995e-32 7.379999999999997e-32 5.3131e-32 2.518e-31 6.880799999999998e-32 3.7950000000000003e-31 4.29e-32 4.531e-31 6.78e-32 0.0 0.0 8.25e-32 7.5e-32 South 2.5304 0.2362 -49.4615 4.0 0.0 107.0 98.0 6.0 6.17 6.1560000000000015 0.0019525801952578047 -99.0 -99 GSDZ-2532848155 3 32 53.28 -27 48 15.5 28.3 7 5 6.17 7.0
53.206961418999995 -27.77596671 5830.054 12346.306 6.249999999999997e-32 3.9589e-32 -8.289999999999999e-32 3.2573999999999995e-32 2.8599999999999995e-32 6.2159e-32 2.18e-32 7.222399999999997e-32 2.645e-31 4.5999999999999996e-32 2.4629999999999997e-31 6.2e-32 5.209999999999999e-32 2.262e-31 2.548e-31 7.84e-32 South 0.01 0.9941 -62.0534 8.0 0.0 107.0 0.0 2.0 6.39 6.112 0.03761840324763188 -99.0 -99 GSDZ-2496646334 3 32 49.66 -27 46 33.4 27.31 7 5 6.39 7.0
53.200288701999995 -27.76392046 6183.83 13069.315 -4.4299999999999995e-32 4.0564999999999997e-32 9.399999999999999e-33 3.3061999999999983e-32 -3.1299999999999996e-32 5.715699999999999e-32 7.85e-32 6.9906e-32 9.25e-32 4.4299999999999995e-32 2.664e-31 6.15e-32 2.81e-31 2.2479999999999998e-31 2.7559999999999997e-31 7.7e-32 South 0.0101 0.7197 36.9109 8.0 0.0 0.0 0.0 2.0 6.69 6.525 0.021456436931079327 -99.0 1 GSDZ-2480745501 3 32 48.07 -27 45 50.1 28.17 7 5 6.69 7.0
53.147934418 -27.8525247 8964.54 7754.221 1.7399999999999998e-32 3.9954999999999993e-32 5.55e-32 2.867e-32 -7.07e-32 4.7153e-32 9.419999999999999e-32 6.283000000000001e-32 3.2749999999999997e-31 3.7599999999999996e-32 5.028999999999999e-31 5.099999999999999e-32 4.48e-31 2.38e-31 4.639e-31 6.459999999999997e-32 South 1.9789 0.0266 1.5122 8.0 0.0 0.0 0.0 2.0 6.46 6.9860000000000015 0.0705093833780163 -99.0 1 GSDZ-2355051091 3 32 35.5 -27 51 9.1 26.79 7 5 6.46 7.0
53.150584964 -27.85085924 8823.908000000001 7854.118 6.45e-32 4.0503999999999986e-32 -4.6299999999999997e-32 2.7023e-32 2.35e-32 4.934899999999997e-32 1.2199999999999999e-32 6.411099999999997e-32 2.8209999999999998e-31 4.38e-32 2.4109999999999996e-31 5.25e-32 9.49e-32 2.316e-31 2.7409999999999997e-31 6.669999999999997e-32 South 1.2599 0.0609 2.4317 8.0 0.0 107.0 0.0 2.0 6.69 6.6129999999999995 0.010013003901170344 -99.0 1 GSDZ-2361451030 3 32 36.14 -27 51 3.0 27.69 7 5 6.69 7.0
53.123505431000005 -27.85512491 10260.479 7598.345 -3.36e-32 3.4953e-32 1.1299999999999998e-32 3.135399999999998e-32 -2.29e-32 5.026399999999997e-32 1.303e-31 7.1858e-32 2.158e-31 4.45e-32 2.686e-31 5.03e-32 3.7659999999999996e-31 2.335e-31 3.19e-31 7.33e-32 South 0.0495 0.64 3.9821 8.0 0.0 0.0 0.0 2.0 6.24 6.1579999999999995 0.011325966850828708 -99.0 -99 GSDZ-2296451184 3 32 29.64 -27 51 18.4 27.8 7 5 6.24 7.0
53.130721166 -27.84297944 9877.652 8327.06 4.6399999999999995e-32 3.5441e-32 2.56e-32 3.1719999999999994e-32 2.72e-32 5.7279e-32 5.2e-33 7.063799999999999e-32 2.5749999999999997e-31 3.81e-32 4.113e-31 5.37e-32 6.901e-31 1.8559999999999998e-31 4.77e-31 6.949999999999997e-32 South 0.3446 0.2293 37.6837 8.0 0.0 0.0 0.0 2.0 7.16 7.227 0.008210784313725511 0.1828 1 GSDZ-2313750347 3 32 31.37 -27 50 34.7 27.18 7 5 7.16 7.0
53.128304627 -27.84088782 10005.853 8452.564 -5.37e-32 3.4953e-32 1.2299999999999999e-32 3.2329999999999987e-32 7.379999999999997e-32 5.514399999999997e-32 3.85e-32 7.216299999999997e-32 2.587e-31 4.2499999999999996e-32 4.286999999999999e-31 5.49e-32 4.606e-31 1.6979999999999999e-31 5.567e-31 6.94e-32 South 0.0106 0.0475 16.9076 8.0 0.0 0.0 97.0 2.0 5.43 7.2010000000000005 0.2754276827371697 -99.0 1 GSDZ-2307950272 3 32 30.79 -27 50 27.2 26.41 7 5 5.43 7.0
53.189984837 -27.83820611 6733.328 8612.496 3.11e-32 3.7088e-32 2.4199999999999998e-32 3.4891999999999994e-32 3.2e-33 5.855999999999997e-32 1.505e-31 7.844599999999997e-32 3.642e-31 4.2e-32 5.5639999999999995e-31 6.769999999999998e-32 2.3489999999999997e-31 2.4539999999999996e-31 3.6729999999999995e-31 7.42e-32 South 0.01 0.7569 -25.8515 8.0 0.0 107.0 0.0 2.0 6.24 6.621 0.05262430939226522 -99.0 1 GSDZ-2455950175 3 32 45.59 -27 50 17.5 27.57 7 5 6.24 7.0
53.195364333 -27.8354098 6447.813 8780.112 2.6e-33 3.513599999999998e-32 -1.11e-32 3.1537e-32 -1.136e-31 5.3192e-32 1.193e-31 7.32e-32 4.6119999999999995e-31 3.92e-32 7.194e-31 5.57e-32 8.24e-31 2.488e-31 8.887e-31 7.71e-32 South 1.4491 0.0732 24.5202 8.0 0.0 107.0 0.0 2.0 7.24 7.401 0.01953883495145626 -99.0 -99 GSDZ-2468850074 3 32 46.88 -27 50 7.4 25.98 7 5 7.24 7.0
53.12592750899999 -27.82947122 10131.953 9137.565 1.33e-32 3.8368999999999996e-32 -4.09e-32 3.3000999999999995e-32 -2.4999999999999997e-32 5.489999999999997e-32 -8.109999999999999e-32 6.893e-32 1.245e-31 4.6699999999999996e-32 1.4779999999999996e-31 6.45e-32 5.756e-31 2.567e-31 3.021e-31 8.32e-32 South 0.01 0.3455 -72.2744 8.0 0.0 107.0 0.0 3.0 6.32 5.855 0.0635245901639344 -99.0 -99 GSDZ-2302149461 3 32 30.21 -27 49 46.1 26.96 7 5 6.32 7.0
53.152783956 -27.81983645 3141.796 920.458 4e-33 1.0552999999999998e-32 3.2e-33 6.282999999999997e-33 -1.1499999999999999e-32 8.052e-33 4.97e-32 1.4701e-32 1.7409999999999996e-31 4.2599999999999994e-32 1.051e-31 4.0099999999999995e-32 -1.344e-31 1.9069999999999999e-31 1.138e-31 5.36e-32 South 14.9089 0.0074 46.4235 12.0 0.0 107.0 98.0 1.0 6.46 6.532 0.009651474530831108 -99.0 1 GSDZ-2366649115 3 32 36.66 -27 49 11.5 27.92 7 5 6.46 7.0
53.15493403600001 -27.815726 3027.637 1167.056 1.3e-33 1.0003999999999993e-32 4.9e-33 6.0999999999999995e-33 1.9e-33 7.624999999999998e-33 7.179999999999998e-32 1.4883999999999995e-32 5.3489999999999995e-31 3.4399999999999997e-32 6.2659999999999985e-31 3.96e-32 8.503e-31 1.903e-31 7.3010000000000005e-31 5.75e-32 South 1.4729 0.0761 -26.0761 8.0 0.0 0.0 97.0 1.0 6.92 7.02 0.01262626262626258 -99.0 1 GSDZ-2371848566 3 32 37.18 -27 48 56.6 25.92 7 5 6.92 7.0
53.155322733999995 -27.81516558 3007.001 1200.6760000000004 3.3e-33 1.0674999999999998e-32 -5.999999999999999e-34 6.71e-33 1.45e-32 8.112999999999999e-33 2.96e-31 1.5615999999999995e-32 1.4172e-30 3.46e-32 1.8605e-30 4.45e-32 1.8986e-30 1.8079999999999997e-31 1.7963e-30 6.36e-32 South 0.8624 0.0388 -85.5771 8.0 0.0 0.0 97.0 1.0 6.77 6.928 0.02033462033462038 -99.0 1 GSDZ-2372848546 3 32 37.28 -27 48 54.6 25.01 7 5 6.77 7.0
53.183932641000006 -27.79992579 1488.29 2114.484 8e-33 1.2139e-32 -1.28e-32 7.503e-33 -5.3e-33 9.028e-33 8.999999999999996e-34 1.7140999999999995e-32 2.617e-31 4.45e-32 2.315e-31 4.11e-32 3.0449999999999998e-31 9.31e-32 3.0379999999999997e-31 6.41e-32 South 0.0101 0.8898 -60.4236 8.0 0.0 0.0 0.0 1.5 7.33 7.419 0.010684273709483737 -99.0 -99 GSDZ-2441447597 3 32 44.14 -27 47 59.7 27.36 7 5 7.33 7.0
53.130867238 -27.80759236 9869.762 10450.284 2.3399999999999997e-32 3.5441e-32 -2.93e-32 2.7694e-32 -1.9499999999999998e-32 4.7762999999999997e-32 5.849999999999998e-32 6.2159e-32 2.8e-31 4.33e-32 2.96e-31 5.49e-32 3.2759999999999994e-31 2.373e-31 2.983e-31 7.04e-32 South 0.01 0.511 -45.9651 8.0 0.0 0.0 0.0 2.0 6.54 6.046 0.06551724137931031 -99.0 -99 GSDZ-2314148273 3 32 31.41 -27 48 27.3 27.82 7 5 6.54 7.0
53.183425678 -27.79091592 1514.93 2655.09 6.4e-33 1.0369999999999999e-32 -8.999999999999996e-34 6.71e-33 -1.52e-32 7.990999999999999e-33 -2.9e-32 1.5798999999999998e-32 2.944e-31 4.33e-32 4.396e-31 3.72e-32 5.020999999999999e-31 9.9e-32 5.6849999999999995e-31 5.16e-32 South 0.01 0.434 87.419 8.0 0.0 107.0 0.0 2.0 7.41 7.6720000000000015 0.031153388822830124 -99.0 -99 GSDZ-2440247272 3 32 44.02 -27 47 27.2 26.76 7 5 7.41 7.0
53.18627291 -27.77896685 1363.43 3371.958 -1.86e-32 1.0369999999999999e-32 1.4999999999999999e-33 6.344e-33 2.8999999999999997e-33 8.234999999999999e-33 -5.2e-33 1.6042999999999998e-32 1.892e-31 8.5e-33 3.261e-31 1.2199999999999999e-32 3.385e-31 1.36e-32 3.1029999999999997e-31 1.1e-32 XDF 1.2431 0.3245 61.8941 0.0 0.0 107.0 97.0 2.0 7.49 7.737999999999999 0.029210836277973905 -99.0 -99 GSDZ-2447046442 3 32 44.7 -27 46 44.2 26.92 7 5 7.49 7.0
53.127284114 -27.78797626 4494.879 2832.26 5.1e-33 1.0247999999999999e-32 -2.6e-33 6.832000000000001e-33 -6.7e-33 7.869e-33 9.699999999999999e-32 1.5189e-32 2.565e-31 4.9199999999999995e-32 2.419e-31 4.4e-32 1.594e-31 1.904e-31 2.1199999999999996e-31 6.17e-32 South 0.0184 0.05 -85.24600000000002 8.0 0.0 107.0 98.0 1.0 6.39 6.787000000000001 0.053721244925575264 -99.0 1 GSDZ-2305447166 3 32 30.54 -27 47 16.6 27.92 7 5 6.39 7.0
53.12715250300001 -27.78657366 4501.862 2916.416 2.04e-32 1.0125999999999994e-32 6.6e-33 6.771e-33 1.98e-32 7.990999999999999e-33 5.2e-32 1.5738e-32 2.5749999999999997e-31 4.8499999999999995e-32 2.835e-31 4.4299999999999995e-32 5.678999999999999e-31 1.9199999999999999e-31 3.265e-31 5.81e-32 South 0.9202 0.2615 52.1724 0.0 0.0 107.0 0.0 4.0 7.08 6.895 0.022896039603960455 -99.0 1 GSDZ-2305147117 3 32 30.51 -27 47 11.7 27.33 7 5 7.08 7.0
53.182427998 -27.77602294 1567.4520000000002 3548.695 -1.94e-32 1.098e-32 -2.3e-33 6.526999999999999e-33 2.1099999999999998e-32 8.540000000000001e-33 9.009999999999999e-32 1.6042999999999998e-32 2.0879999999999997e-31 7.8e-33 2.113e-31 1.1799999999999994e-32 1.9619999999999999e-31 1.24e-32 1.9489999999999997e-31 1.1499999999999999e-32 XDF 0.01 0.9542 4.9913 8.0 0.0 107.0 97.0 4.0 6.54 6.58 0.005305039787798413 -99.0 1 GSDZ-2437846336 3 32 43.78 -27 46 33.6 27.56 7 5 6.54 7.0
53.192041168 -27.76656639 6621.802 12910.82 -1.1799999999999994e-32 4.086999999999999e-32 7.8e-33 3.2757e-32 5.94e-32 6.252499999999998e-32 1.3119999999999996e-31 7.3993e-32 2.1719999999999997e-31 4.4199999999999997e-32 2.078e-31 5.639999999999998e-32 2.873e-31 2.2479999999999998e-31 2.886e-31 7.61e-32 South 0.5696 0.7523 -16.194000000000006 0.0 0.0 0.0 0.0 2.0 6.69 5.169 0.1977893368010404 -99.0 -99 GSDZ-2460945596 3 32 46.09 -27 45 59.6 27.52 7 5 6.69 7.0
53.168833488000004 -27.76290172 2288.843 4336.279 -7.899999999999999e-33 1.0064999999999999e-32 1.3e-32 6.71e-33 1.35e-32 8.661999999999997e-33 1.023e-31 1.6225999999999998e-32 1.873e-31 5.09e-32 1.8489999999999997e-31 3e-32 5.32e-32 1.425e-31 1.979e-31 4.9000000000000003e-32 South 0.01 0.7475 64.9428 8.0 0.0 107.0 0.0 3.0 6.24 6.239 0.00013812154696137208 -99.0 -99 GSDZ-2405245463 3 32 40.52 -27 45 46.3 27.95 7 5 6.24 7.0
53.168067426 -27.75680183 7894.380999999998 13497.287 7.0000000000000006e-34 3.6234e-32 -6.91e-32 3.3732999999999997e-32 -7.11e-32 5.569299999999999e-32 -3.4399999999999997e-32 7.4359e-32 1.514e-31 4.3099999999999986e-32 1.946e-31 6.09e-32 5.332e-31 2.644e-31 1.327e-31 8.060000000000001e-32 South 0.1452 0.0304 -45.619 8.0 0.0 107.0 0.0 6.0 6.54 6.297999999999999 0.03209549071618049 -99.0 -99 GSDZ-2403345244 3 32 40.33 -27 45 24.4 28.11 7 5 6.54 7.0
53.155124476000005 -27.76065447 3016.66 4471.346 -1.3899999999999998e-32 1.0736e-32 -5.9999999999999997e-33 6.832000000000001e-33 1.62e-32 8.174e-33 2.0409999999999997e-31 1.5981999999999998e-32 5.036e-31 3.98e-32 4.431e-31 2.9199999999999996e-32 4.3439999999999984e-31 6.82e-32 3.6499999999999997e-31 4.41e-32 South 0.6162 0.8199 49.8833 0.0 0.0 107.0 0.0 1.0 6.46 6.6770000000000005 0.029088471849866026 -99.0 1 GSDZ-2372245383 3 32 37.22 -27 45 38.3 27.2 7 5 6.46 7.0
53.143734073999994 -27.7676564 9186.495 12846.361 9.1e-33 2.6290999999999994e-32 1.28e-32 2.7084e-32 1.71e-32 4.2211999999999993e-32 1.196e-31 5.3802e-32 1.5199999999999996e-31 3.7899999999999997e-32 3.183e-31 5.09e-32 1.1529999999999999e-31 2.216e-31 4.154e-31 7.19e-32 South 1.472 0.0789 30.5464 8.0 0.0 107.0 0.0 3.0 5.49 7.7879999999999985 0.35408320493066225 -99.0 -99 GSDZ-2345046035 3 32 34.5 -27 46 3.5 26.85 7 5 5.49 7.0
53.13737854399999 -27.76511145 9523.896 12999.107 -1.6499999999999999e-32 3.7027e-32 -1.1399999999999998e-32 3.2146999999999994e-32 1.71e-32 5.3314e-32 7.36e-32 7.069899999999999e-32 2.972e-31 3.78e-32 3.9999999999999995e-31 4.8899999999999994e-32 1.373e-31 1.939e-31 2.6569999999999997e-31 6.679999999999997e-32 South 0.0103 0.4923 -49.6522 8.0 0.0 0.0 0.0 2.0 6.54 6.563 0.0030503978779840434 0.1415 1 GSDZ-2329745544 3 32 32.97 -27 45 54.4 27.92 7 5 6.54 7.0
53.16947891 -27.75321433 7819.355 13712.508999999998 -7.8e-33 4.953199999999998e-32 1.24e-32 3.66e-32 1.133e-31 6.161e-32 8.1e-33 8.619300000000001e-32 2.6559999999999995e-31 4.6399999999999995e-32 3.3959999999999997e-31 5.38e-32 1.284e-31 2.3059999999999997e-31 2.8679999999999997e-31 7.019999999999997e-32 South 0.5385 0.1559 89.82600000000002 0.0 0.0 107.0 0.0 2.0 6.61 6.9220000000000015 0.040998685939553366 -99.0 1 GSDZ-2406745116 3 32 40.67 -27 45 11.6 27.68 7 5 6.61 7.0
53.171303763999994 -27.74965761 7722.375 13925.875 6.2e-33 3.6904999999999986e-32 4.99e-32 3.3489e-32 -3.3e-33 5.410699999999997e-32 1.401e-31 7.228499999999997e-32 2.2859999999999996e-31 4.32e-32 2.3679999999999997e-31 4.75e-32 1.993e-31 2.13e-31 2.3739999999999996e-31 6.549999999999999e-32 South 0.1366 0.05 -40.5229 8.0 0.0 107.0 0.0 2.0 6.39 7.1739999999999995 0.1060893098782139 -99.0 1 GSDZ-2411144587 3 32 41.11 -27 44 58.7 27.73 7 5 6.39 7.0
53.166112901000005 -27.74347022 7997.876 14297.222 -1.24e-32 5.026399999999997e-32 7.679999999999999e-32 3.9710999999999996e-32 -4.2499999999999996e-32 6.343999999999998e-32 7.309999999999997e-32 8.521699999999999e-32 1.766e-31 4.34e-32 2.1379999999999998e-31 5.58e-32 7.340999999999998e-31 2.35e-31 2.1920000000000002e-31 7.249999999999999e-32 South 5.4002 0.0475 68.4239 8.0 0.0 0.0 0.0 2.0 6.61 2.591 0.5281208935611038 0.193 -99 GSDZ-2398744365 3 32 39.87 -27 44 36.5 27.5 7 5 6.61 7.0
53.170601039 -27.7431817 7759.538 14314.445 -2.91e-32 3.6295e-32 -3.0199999999999997e-32 3.1476e-32 1.176e-31 5.154499999999999e-32 3.2999999999999997e-32 7.130899999999997e-32 2.3659999999999997e-31 4.17e-32 2.346e-31 5.53e-32 2.4049999999999997e-31 2.203e-31 2.361e-31 7.249999999999999e-32 South 0.9503 0.0192 0.9896 8.0 0.0 107.0 0.0 4.0 6.54 6.148 0.05198938992042445 -99.0 -99 GSDZ-2409344354 3 32 40.93 -27 44 35.4 27.75 7 5 6.54 7.0
53.147968017 -27.75343432 8961.537 13699.643999999998 4.2999999999999996e-33 3.6904999999999986e-32 -8.9e-33 3.0865999999999994e-32 -6.84e-32 5.3619e-32 1.98e-32 7.2773e-32 1.57e-31 4.79e-32 3.056e-31 7.28e-32 1.9170000000000002e-31 2.7239999999999998e-31 3.14e-31 8.609999999999999e-32 South 0.01 0.7613 -80.3735 8.0 0.0 107.0 0.0 2.0 6.03 6.263 0.0331436699857752 -99.0 -99 GSDZ-2355145123 3 32 35.51 -27 45 12.3 27.22 7 5 6.03 7.0
