X_Deg Y_Deg X_Pix Y_Pix B-band_Flux B-Flux_error V-band_Flux V-Flux_error I-band_Flux I-Flux_error Z-band_Flux Z-Flux_error Y-band_Flux Y-Flux_error J-band_Flux J-Flux_error JH-band_Flux JH-Flux_error H-band_Flux H-Flux_error Image_used R_s Axis_Ratio Position_Angle_Degrees Galfit_Error_Code Astrometric_Flag A_CIER Mag_Flag Colour_Flag input_z redshift_beagle_1 outlier_value P1/P2 drop_out_agree ID(Fink) IAU IAU2 RA Dec ZPhot b_ZPhot B_ZPhot 1500Mag b_1500Mag B_1500Mag
53.062281946999995 -27.796771600000003 13509.982 11098.753999999999 -2.5699999999999997e-32 2.5986e-32 -6.8e-33 2.6962e-32 1.4039999999999999e-31 4.507899999999998e-32 4.145e-31 6.154899999999998e-32 3.1289999999999998e-31 4.2e-32 3.3729999999999994e-31 4.82e-32 1.9269999999999998e-31 1.542e-31 5.0520000000000005e-31 6.82e-32 South 2.5674 0.1746 51.7031 0.0 0.0 0.0 0.0 3.0 5.55 5.5470000000000015 0.0004580152671753185 -99.0 1 z5_GSD_15249 HRG14 J033214.95-274748.4 53.062275 -27.79678 5.55 4.82 5.76 -19.5 -19.65 -19.18
53.211142079 -27.76907171 5607.819 12759.851 2.41e-32 4.9043999999999987e-32 4.9000000000000003e-32 3.6295e-32 1.5179999999999994e-31 6.581899999999999e-32 2.126e-31 8.8938e-32 2.589e-31 5.53e-32 2.5079999999999996e-31 6.86e-32 -2.1099999999999998e-32 1.09e-32 2.742e-31 8.9e-32 South 0.0138 0.0879 -67.8527 8.0 0.0 107.0 0.0 7.0 5.55 13.550999999999998 1.2215267175572515 0.9022 1 z5_GSD_6213 HRG14 J033250.67-274608.8 53.211124 -27.769102 5.55 1.07 5.81 -19.12 -19.33 -18.75
53.075243301 -27.87231909 12820.286 6566.205 2.2e-32 3.6783e-32 -2.35e-32 3.4342999999999984e-32 3.95e-32 5.8804e-32 1.926e-31 8.5827e-32 1.3909999999999999e-31 5.519999999999999e-32 2.675e-31 6.28e-32 5.786e-31 2.2879999999999996e-31 5.346e-31 8.009999999999998e-32 South 5.834 0.1089 2.8317 4.0 0.0 0.0 0.0 3.0 5.56 4.7780000000000005 0.1192073170731706 -99.0 -99 z5_GSD_35592 HRG14 J033218.06-275220.3 53.075233 -27.872303 5.56 1.5 5.85 -18.79 -19.23 -18.44
53.210757441999995 -27.81374799 5630.16 10079.287 -2.9999999999999998e-33 3.739299999999999e-32 1.08e-32 3.2818e-32 1.234e-31 5.306999999999998e-32 1.7129999999999999e-31 7.685999999999999e-32 2.048e-31 4.4599999999999996e-32 3.303e-31 5.25e-32 3.917e-31 1.8249999999999998e-31 3.564999999999999e-31 6.58e-32 South 4.1364 0.0752 -31.3338 12.0 0.0 0.0 0.0 7.0 5.58 4.937 0.09772036474164132 -99.0 -99 z5_GSD_20793 HRG14 J033250.58-274849.5 53.210754 -27.813755 5.58 0.9 5.8 -18.4 -18.75 -17.92
53.103020158 -27.85379403 11347.193000000001 7678.1140000000005 3.39e-32 3.6783e-32 4.8499999999999995e-32 2.8303999999999997e-32 1.2089999999999999e-31 4.550599999999998e-32 3.037e-31 6.404999999999997e-32 2.7949999999999997e-31 4.2599999999999994e-32 2.682e-31 5.25e-32 3.557e-31 1.5849999999999999e-31 3.284e-31 6.8e-32 South 0.01 0.932 26.0781 8.0 0.0 0.0 0.0 3.0 5.59 4.256 0.20242792109256444 -99.0 -99 z5_GSD_32636 HRG14 J033224.72-275113.7 53.103016 -27.853792 5.59 1.06 5.86 -18.54 -18.79 -18.07
53.107160842 -27.83890313 11127.649 8571.6 5.999999999999999e-34 2.3363e-32 6.4e-33 2.5314999999999995e-32 1.339e-31 4.6665e-32 2.464e-31 6.0756e-32 2.055e-31 5.480000000000001e-32 2.1829999999999997e-31 6.039999999999997e-32 1.539e-31 2.41e-31 3.5329999999999996e-31 6.73e-32 South 99.0 99.0 99.0 1.0 0.0 107.0 0.0 7.0 5.63 5.171 0.06923076923076918 -99.0 -99 z5_GSD_28715 HRG14 J033225.73-275020.1 53.107201 -27.838907 5.63 2.7 5.76 -19.92 -20.13 -19.57
53.188425323999994 -27.75336113 6813.348000000001 13703.242 -6.93e-32 3.7027e-32 6.5e-33 2.7694e-32 1.2499999999999998e-32 4.7823999999999996e-32 2.9909999999999997e-31 6.167099999999999e-32 1.664e-31 4.32e-32 3.06e-31 5.419999999999997e-32 -6.36e-32 2.217e-31 3.3289999999999997e-31 7.75e-32 South 0.7129 0.0648 66.3641 8.0 0.0 0.0 0.0 2.0 5.67 5.084 0.08785607196401804 -99.0 -99 z5_GSD_2585 HRG14 J033245.22-274512.1 53.188412 -27.753372 5.67 0.96 5.75 -18.41 -18.61 -17.79
53.069526963 -27.80935462 13125.115 10343.951 3.33e-32 3.9405999999999983e-32 -1.3700000000000001e-32 3.3366999999999996e-32 1.396e-31 5.514399999999997e-32 1.595e-31 7.3444e-32 1.499e-31 5.37e-32 3.399e-31 5.55e-32 2.4629999999999997e-31 2.283e-31 3.9299999999999997e-31 6.91e-32 South 3.7045 0.297 -48.2625 0.0 0.0 0.0 0.0 7.0 5.7 5.2860000000000005 0.06179104477611936 -99.0 -99 z5_GSD_19308 HRG14 J033216.69-274833.7 53.06953000000001 -27.809353 5.7 0.96 5.9 -19.52 -19.76 -19.18
53.207997402 -27.90127247 5780.275 4827.914000000002 -5.309999999999999e-32 3.8917999999999995e-32 3.184e-31 3.9954999999999993e-32 1.5256999999999995e-30 6.2098e-32 1.4777e-30 8.539999999999999e-32 1.3333000000000001e-30 1.081e-31 1.5936e-30 1.2099999999999999e-31 1.4788999999999987e-30 2.8739999999999996e-31 1.8348e-30 1.8519999999999999e-31 South 0.0099 0.138 -74.4648 8.0 0.0 0.0 0.0 1.0 4.51 4.708 0.03593466424682403 -99.0 1 z5_GSW_8762 HRG14 J033249.92-275404.6 53.20800799999999 -27.901289 4.51 4.44 4.57 -21.36 -21.42 -21.3
53.145174974 -27.88545488 9111.287 5778.436 2.93e-32 2.6535e-32 1.6309999999999998e-31 2.684e-32 6.9650000000000005e-31 4.373699999999999e-32 6.078e-31 6.154899999999998e-32 6.190999999999999e-31 9.22e-32 6.842e-31 8.14e-32 8.195e-31 2.436e-31 4.679e-31 1.088e-31 South 0.0101 0.5399 30.2283 8.0 0.0 0.0 0.0 1.0 4.53 4.747 0.039240506329113856 -99.0 1 z5_GSW_5570 HRG14 J033234.84-275307.6 53.145176 -27.885456 4.53 4.38 4.64 -19.15 -19.22 -19.02
53.16630971399999 -27.90966566 7990.9609999999975 4325.484 -4.24e-32 3.4830999999999995e-32 1.287e-31 3.1598e-32 3.1179999999999997e-31 5.3375e-32 3.7039999999999997e-31 7.3322e-32 4.511e-31 8.9e-32 5.436e-31 8.99e-32 7.131e-31 2.219e-31 5.307e-31 1.1679999999999999e-31 South 0.7459 0.5298 59.6119 0.0 0.0 0.0 0.0 3.0 4.53 4.211 0.057685352622061474 -99.0 -99 z5_GSW_10359 HRG14 J033239.92-275434.8 53.166313 -27.90966400000001 4.53 0.92 4.71 -18.86 -18.96 -18.61
53.218683712 -27.87356412 5212.33 6490.0 2.5499999999999994e-32 4.4652e-32 7.679999999999999e-32 3.355e-32 4.468e-31 6.2037e-32 4.545e-31 7.015e-32 2.49e-31 1.165e-31 4.354e-31 1.0199999999999998e-31 1.9069999999999999e-31 2.393e-31 6.747e-31 1.413e-31 South 1.3935 0.0824 6.1676 8.0 0.0 107.0 0.0 1.0 4.54 4.497 0.0077617328519855875 -99.0 -99 z5_GSW_3317 HRG14 J033252.49-275224.8 53.218704 -27.873556 4.54 4.35 4.69 -19.89 -20.0 -19.68
53.22151728 -27.85403195 5061.098 7661.813 5.05e-32 3.538e-32 8.069999999999996e-32 3.4220999999999997e-32 5.124e-31 6.069499999999999e-32 4.565e-31 7.838499999999997e-32 6.031e-31 9.96e-32 6.302e-31 1.0029999999999996e-31 4.584e-31 2.3359999999999997e-31 4.695e-31 1.5369999999999998e-31 South 0.0074 0.2495 44.8689 8.0 0.0 107.0 0.0 1.0 4.54 4.57 0.00541516245487369 -99.0 1 z5_GSW_795 HRG14 J033253.16-275114.4 53.22150799999999 -27.85401 4.54 4.18 4.68 -19.62 -19.78 -19.47
53.230721788000004 -27.84038072 4572.0920000000015 8480.476 -3.379999999999999e-32 3.605099999999998e-32 1.593e-31 3.1719999999999994e-32 5.753e-31 5.5449e-32 7.062999999999998e-31 7.0943e-32 5.378e-31 9.95e-32 7.587999999999997e-31 8.82e-32 0.0 0.0 5.209e-31 1.327e-31 South 0.4752 0.05 49.8276 8.0 0.0 0.0 0.0 1.0 4.55 4.682 0.023783783783783725 -99.0 1 z5_GSW_95 HRG14 J033255.37-275025.4 53.230713 -27.840378 4.55 4.23 4.78 -19.24 -19.38 -18.99
53.156367927 -27.90531836 8518.016 4586.489000000001 1.63e-32 3.7332e-32 1.571e-31 3.2085999999999995e-32 5.777e-31 5.3497e-32 8.187999999999997e-31 7.3139e-32 7.62e-31 9.31e-32 8.906999999999997e-31 8.949999999999992e-32 1.4238999999999995e-30 2.3249999999999997e-31 1.2684e-30 1.1839999999999998e-31 South 3.3463 0.6027 79.2725 0.0 0.0 107.0 0.0 3.0 4.55 4.259 0.0524324324324325 -99.0 -99 z5_GSW_9798 HRG14 J033237.53-275419.2 53.15635699999999 -27.905346 4.55 4.44 4.65 -20.82 -20.9 -20.76
53.202197116 -27.90712683 6088.065 4476.858 2.0099999999999997e-32 2.7998999999999995e-32 2.978e-31 2.6596e-32 9.387e-31 4.575e-32 1.0609999999999999e-30 5.776699999999999e-32 1.1736e-30 9.15e-32 1.3950999999999999e-30 1.048e-31 1.3056e-30 2.3249999999999997e-31 1.1794e-30 1.399e-31 South 0.5503 0.1218 31.9072 0.0 0.0 0.0 0.0 3.0 4.56 4.629 0.012410071942446034 -99.0 1 z5_GSW_9938 HRG14 J033248.53-275425.7 53.202198 -27.90712700000001 4.56 4.47 4.63 -20.73 -20.77 -20.65
53.161941596999995 -27.864782799999997 8221.705 7018.5390000000025 3.18e-32 3.8307999999999997e-32 1.459e-31 3.6173e-32 3.3259999999999995e-31 6.0817e-32 4.159e-31 8.216699999999999e-32 2.81e-31 1.0849999999999996e-31 5.652e-31 7.63e-32 7.842e-31 2.63e-31 4.4869999999999995e-31 1.036e-31 South 7.5921 0.2401 37.995 4.0 0.0 0.0 0.0 7.0 4.57 4.806 0.042369838420107685 -99.0 1 z5_GSW_1858 HRG14 J033238.87-275153.2 53.161949 -27.864784000000004 4.57 0.71 4.77 -19.2 -19.31 -18.74
53.12495686800001 -27.91798469 10183.551 3826.75 4.999999999999999e-32 3.8429999999999995e-32 1.095e-31 3.4038e-32 5.506e-31 5.471700000000001e-32 4.938999999999999e-31 7.130899999999997e-32 6.256999999999999e-31 1.063e-31 3.504e-31 1.046e-31 1.0320999999999999e-30 2.1249999999999997e-31 6.456999999999999e-31 1.4e-31 South 0.1064 0.3468 -5.6449 8.0 0.0 0.0 0.0 1.0 4.57 4.544 0.004667863554757754 -99.0 1 z5_GSW_11630 HRG14 J033229.99-275504.7 53.124962 -27.917976 4.57 3.3 4.73 -19.02 -19.12 -18.65
53.19543542 -27.885986 6445.8369999999995 5745.534000000002 4.9000000000000003e-32 3.562399999999998e-32 2.64e-32 3.2208e-32 3.76e-31 5.435099999999998e-32 4.21e-31 7.393199999999997e-32 5.987e-31 8.48e-32 7.031e-31 1.054e-31 7.551999999999998e-31 2.3659999999999997e-31 7.215999999999998e-31 1.49e-31 South 0.3873 0.2676 70.7664 10.0 0.0 0.0 0.0 2.0 4.57 4.599 0.005206463195691187 -99.0 1 z5_GSW_5679 HRG14 J033246.91-275309.6 53.19545400000001 -27.885990000000003 4.57 3.9 4.69 -20.42 -20.52 -20.16
53.160072811999996 -27.89800296 8321.437 5025.357 5.099999999999999e-32 3.7819999999999997e-32 9.91e-32 3.1780999999999993e-32 6.759e-31 5.447299999999999e-32 7.789e-31 7.3566e-32 5.827e-31 8.22e-32 4.972999999999998e-31 9.259999999999999e-32 1.0638e-30 2.4869999999999998e-31 5.144e-31 1.3079999999999999e-31 South 99.0 99.0 99.0 1.0 0.0 0.0 0.0 1.0 4.59 5.08 0.08765652951699468 -99.0 1 z5_GSW_7724 HRG14 J033238.42-275352.8 53.160084 -27.898006 4.59 4.39 4.69 -19.6 -19.64 -19.44
53.135604801999996 -27.90727742 9618.96 4469.154 -2.27e-32 2.8852999999999996e-32 9.669999999999999e-32 2.8121e-32 3.3609999999999996e-31 4.507899999999998e-32 5.419e-31 6.173199999999999e-32 5.575999999999998e-31 9.029999999999999e-32 5.749e-31 9.839999999999999e-32 8.077e-31 2.33e-31 1.1545e-30 1.114e-31 South 0.0178 0.3158 43.57 10.0 0.0 107.0 0.0 7.0 4.6 4.293 0.054821428571428486 -99.0 -99 z5_GSW_9942 HRG14 J033232.55-275426.1 53.13561600000001 -27.907257 4.6 4.23 4.73 -20.23 -20.34 -20.07
53.19309807 -27.89237509 6570.013000000001 5362.26 2e-34 3.605099999999998e-32 1.288e-31 3.1476e-32 4.881e-31 5.5327e-32 6.765e-31 7.643299999999997e-32 6.5379999999999995e-31 9.829999999999999e-32 8.463e-31 1.05e-31 6.4010000000000006e-31 2.4329999999999997e-31 7.373e-31 1.4179999999999999e-31 South 0.0912 0.5216 -76.014 8.0 0.0 0.0 0.0 1.0 4.6 4.918 0.05678571428571438 -99.0 1 z5_GSW_6982 HRG14 J033246.34-275332.5 53.19310400000001 -27.892372 4.6 4.37 4.74 -19.75 -19.8 -19.6
53.106201972 -27.92929261 11177.792 3148.2140000000004 1.62e-32 3.6112e-32 1.0829999999999999e-31 3.4891999999999994e-32 5.932e-31 5.056899999999999e-32 4.906e-31 6.7893e-32 6.2919999999999985e-31 1.036e-31 7.354e-31 9.689999999999999e-32 7.654e-31 2.386e-31 5.347e-31 1.415e-31 South 0.0099 0.7314 87.6819 8.0 0.0 0.0 0.0 1.0 4.6 4.751 0.02696428571428584 0.006205 1 z5_GSW_12767 HRG14 J033225.49-275545.5 53.106205 -27.929298 4.6 4.41 4.76 -19.39 -19.47 -19.2
53.17074821 -27.87762750000001 7754.875 6247.69 -3.0599999999999996e-32 3.824699999999998e-32 2.1249999999999997e-31 3.0194999999999996e-32 5.7409999999999995e-31 5.398499999999997e-32 6.267e-31 7.4176e-32 9.502999999999999e-31 1.215e-31 7.479999999999998e-31 7.96e-32 7.8629999999999965e-31 2.47e-31 4.8869999999999985e-31 1.132e-31 South 0.5468 0.3144 -76.9616 0.0 0.0 0.0 0.0 3.0 4.61 0.988 0.6456327985739749 0.02534 -99 z5_GSW_4078 HRG14 J033240.98-275239.5 53.170757 -27.87763 4.61 4.4 4.77 -20.64 -20.79 -20.43
53.189932778 -27.90707151 6738.35 4480.567 6.669999999999997e-32 3.6234e-32 7.83e-32 3.1658999999999995e-32 3.792e-31 5.130099999999997e-32 4.214e-31 7.1553e-32 6.648e-31 9.3e-32 4.88e-31 7.69e-32 7.631e-31 2.4559999999999996e-31 5.725999999999999e-31 1.09e-31 South 0.4866 0.0472 -36.3883 8.0 0.0 107.0 0.0 1.0 4.62 5.005 0.06850533807829177 -99.0 1 z5_GSW_9924 HRG14 J033245.59-275425.4 53.189945 -27.907045 4.62 4.48 4.72 -19.36 -19.46 -19.26
53.224504361 -27.87806153 4903.832 6219.906 -2.0199999999999998e-32 4.202899999999998e-32 7.929999999999997e-32 3.5075e-32 4.765999999999998e-31 5.715699999999999e-32 2.921e-31 7.1797e-32 2.386e-31 8.72e-32 3.5509999999999997e-31 9.839999999999999e-32 3.417e-31 2.261e-31 4.923e-31 1.262e-31 South 2.0077 0.3004 -47.0212 0.0 0.0 0.0 0.0 1.0 4.64 5.074 0.0769503546099291 -99.0 1 z5_GSW_4154 HRG14 J033253.88-275241.0 53.224514 -27.878054 4.64 3.52 4.81 -19.4 -19.56 -19.12
53.099053665 -27.93152811 11556.71 3014.0209999999997 2.35e-32 3.440399999999999e-32 6.969999999999998e-32 3.4953e-32 6.006e-31 5.386300000000001e-32 6.423e-31 7.3749e-32 6.601999999999999e-31 1.081e-31 6.905e-31 1.0689999999999999e-31 4.210999999999999e-31 2.4949999999999996e-31 6.608e-31 1.4339999999999994e-31 South 0.9453 0.0601 -10.6403 8.0 0.0 0.0 0.0 1.5 4.64 4.746 0.018794326241134886 -99.0 1 z5_GSW_12935 HRG14 J033223.78-275553.5 53.099072 -27.931538 4.64 4.38 4.83 -19.31 -19.46 -19.16
53.133611408 -27.89736351 9724.601999999999 5064.0 3.24e-32 2.8182e-32 2.992e-31 2.7694e-32 1.4247999999999999e-30 4.495699999999998e-32 1.621399999999999e-30 5.9963e-32 1.3561e-30 1.01e-31 1.6208e-30 1.106e-31 1.4743999999999997e-30 2.3809999999999997e-31 1.8487e-30 1.556e-31 South 0.0582 0.5184 77.435 8.0 0.0 0.0 0.0 1.0 4.65 4.652 0.00035398230088491667 -99.0 1 z5_GSW_7957 HRG14 J033232.07-275350.5 53.133614 -27.897369 4.65 4.53 4.71 -20.21 -20.25 -20.11
53.231345743 -27.86622786 4540.359 6929.616 2.73e-32 3.8368999999999996e-32 5.9e-32 3.2818e-32 1.819e-31 5.971899999999999e-32 2.185e-31 7.3322e-32 6.426e-31 9.95e-32 2.677e-31 1.063e-31 4.906e-31 2.6699999999999997e-31 5.438e-31 1.443e-31 South 1.7208 0.05 89.838 8.0 99.0 107.0 0.0 2.0 4.65 5.026 0.06654867256637158 -99.0 1 z5_GSW_2097 HRG14 J033255.53-275158.6 53.23135799999999 -27.866264 4.65 0.79 4.93 -18.95 -19.2 -18.58
53.130404639 -27.94302642 9894.819 2324.228 -4.5999999999999996e-32 3.9344999999999995e-32 7.159999999999997e-32 3.861299999999998e-32 2.878e-31 5.965799999999999e-32 3.218e-31 8.149599999999999e-32 5.71e-31 1.364e-31 7.1099999999999975e-31 1.18e-31 1.628e-31 2.7129999999999997e-31 3.7119999999999996e-31 1.78e-31 South 0.01 0.2114 -77.1208 8.0 0.0 0.0 98.0 2.0 4.65 5.018 0.06513274336283176 -99.0 1 z5_GSW_13561 HRG14 J033231.30-275634.9 53.130413 -27.943027 4.65 4.5 4.81 -19.84 -19.98 -19.75
53.208560195 -27.90111359 5750.4259999999995 4837.4259999999995 -2.0099999999999997e-32 3.538e-32 2.4869999999999998e-31 3.4099e-32 1.0631999999999998e-30 5.581499999999999e-32 1.1349e-30 7.637199999999999e-32 1.0674e-30 9.88e-32 1.2221999999999999e-30 1.015e-31 7.746999999999998e-31 2.289e-31 1.1017e-30 1.5289999999999999e-31 South 0.2338 0.0503 -60.3766 8.0 0.0 0.0 0.0 1.0 4.65 4.638 0.002123893805309815 -99.0 1 z5_GSW_8740 HRG14 J033250.05-275404.0 53.20855699999999 -27.901115 4.65 4.54 4.73 -19.97 -20.03 -19.91
53.246478921000005 -27.892300199999998 3739.2309999999998 5364.5109999999995 -2.2e-32 3.8003e-32 2.1659999999999998e-31 3.2452e-32 9.598999999999999e-31 5.453399999999999e-32 9.006e-31 7.0821e-32 1.0393999999999999e-30 1.0449999999999996e-31 1.0033999999999999e-30 1.039e-31 1.4143999999999999e-30 2.63e-31 9.595e-31 1.5609999999999996e-31 South 1.3105 0.8771 29.8309 0.0 0.0 0.0 0.0 1.0 4.66 4.642 0.003180212014134396 -99.0 1 z5_GSW_6970 HRG14 J033259.16-275332.3 53.24649399999999 -27.892298 4.66 4.49 4.79 -20.32 -20.42 -20.24
53.193411831000006 -27.8928007 6553.389 5336.714 1.98e-32 3.525799999999999e-32 1.4609999999999999e-31 3.1780999999999993e-32 7.531e-31 5.428999999999998e-32 1.0093999999999999e-30 7.033299999999997e-32 9.322e-31 9.349999999999999e-32 7.883e-31 9.679999999999999e-32 8.21e-31 2.194e-31 9.631e-31 1.3699999999999998e-31 South 0.01 0.6268 24.6216 8.0 0.0 0.0 0.0 1.0 4.66 5.038 0.06678445229681981 -99.0 1 z5_GSW_7069 HRG14 J033246.42-275334.1 53.19342 -27.892811 4.66 4.52 4.76 -19.57 -19.66 -19.5
53.183380096 -27.911320899999996 7085.916 4225.7840000000015 -2.75e-32 3.5746e-32 6.15e-32 3.2696e-32 5.2799999999999995e-31 5.3802e-32 4.1209999999999995e-31 7.4054e-32 4.774e-31 9.25e-32 5.635e-31 9.09e-32 7.795e-31 2.518e-31 5.647e-31 1.304e-31 South 9.672 0.2682 -39.3124 4.0 0.0 0.0 0.0 1.5 4.66 4.896 0.041696113074204906 -99.0 1 z5_GSW_10619 HRG14 J033244.01-275440.8 53.18339200000001 -27.911331 4.66 4.57 4.75 -20.24 -20.26 -20.13
53.094775344 -27.92819008 11783.552 3214.256 -2.68e-32 3.861299999999998e-32 1.4329999999999999e-31 3.2878999999999997e-32 6.815000000000001e-31 5.239899999999998e-32 8.226999999999997e-31 7.1736e-32 6.3909999999999985e-31 1.051e-31 8.561e-31 1.016e-31 5.2369999999999995e-31 2.282e-31 9.249e-31 1.365e-31 South 0.01 0.2294 -21.8031 8.0 0.0 0.0 0.0 1.0 4.67 4.581 0.01569664902998228 -99.0 1 z5_GSW_12670 HRG14 J033222.75-275541.4 53.094791 -27.928179 4.67 4.4 4.84 -19.26 -19.41 -19.05
53.246694493999996 -27.89224714 3727.796 5367.683000000001 -1.7e-32 3.9710999999999996e-32 1.8229999999999999e-31 3.312299999999998e-32 8.468999999999997e-31 5.508299999999997e-32 1.0515e-30 7.1858e-32 8.913999999999996e-31 1.0009999999999998e-31 9.531e-31 1.058e-31 1.3472999999999998e-30 2.6239999999999996e-31 1.4701e-30 1.6139999999999999e-31 South 0.0551 0.1065 58.5898 8.0 0.0 107.0 0.0 1.0 4.68 4.678 0.00035211267605629934 -99.0 1 z5_GSW_6969 HRG14 J033259.21-275332.1 53.246723 -27.892256 4.68 4.52 4.83 -20.46 -20.54 -20.36
53.149559026999995 -27.87888688 8878.701 6172.47 4.83e-32 3.6661e-32 2.0989999999999997e-31 3.2573999999999995e-32 7.115e-31 5.0996e-32 8.842e-31 6.953999999999998e-32 8.87e-31 9.619999999999999e-32 1.0460999999999999e-30 7.259999999999999e-32 1.5605e-30 2.398e-31 1.0979999999999999e-30 9.279999999999999e-32 South 0.8174 0.0755 24.8496 8.0 0.0 0.0 0.0 3.0 4.69 4.6080000000000005 0.014411247803163418 -99.0 1 z5_GSW_4304 HRG14 J033235.90-275244.0 53.14956700000001 -27.878893 4.69 4.5 4.86 -20.18 -20.32 -20.0
53.234593225 -27.89210898 4369.518 5376.59 1.3e-32 3.7088e-32 3.9829999999999995e-31 3.2025e-32 1.7728e-30 5.5327e-32 1.8779e-30 7.856799999999998e-32 1.9311e-30 9.47e-32 2.0537999999999997e-30 1.051e-31 1.4708999999999999e-30 2.443e-31 1.5283e-30 1.4909999999999998e-31 South 4.5629 0.1939 -61.9989 4.0 0.0 0.0 0.0 1.0 4.69 4.892 0.03550087873462198 -99.0 1 z5_GSW_6918 HRG14 J033256.30-275331.6 53.234589 -27.892109 4.69 4.61 4.77 -21.16 -21.19 -21.08
53.234464134 -27.89205959 4376.361 5379.56 1.2259999999999998e-31 3.7941999999999996e-32 1.905e-31 3.1841999999999987e-32 8.056999999999994e-31 5.5449e-32 1.0811e-30 7.838499999999997e-32 9.879e-31 9.89e-32 9.739e-31 1.022e-31 1.1223e-30 2.4649999999999997e-31 1.0202e-30 1.4779999999999996e-31 South 5.6508 0.1679 -65.9055 4.0 0.0 0.0 0.0 4.0 4.7 4.8039999999999985 0.018245614035087586 0.2497 1 z5_GSW_6917 HRG14 J033256.27-275331.4 53.234467 -27.892056 4.7 4.53 4.82 -20.47 -20.56 -20.38
53.233942425 -27.86585701 4402.604 6951.744000000002 -3.8e-33 3.8307999999999997e-32 1.116e-31 3.4953e-32 4.8229999999999995e-31 5.703499999999999e-32 5.372e-31 7.5945e-32 4.3359999999999994e-31 1.119e-31 5.3229999999999995e-31 1.066e-31 3.5619999999999998e-31 2.356e-31 5.002e-31 1.497e-31 South 1.0676 0.0662 -6.0021 8.0 0.0 0.0 0.0 1.0 4.7 4.489 0.03701754385964917 -99.0 -99 z5_GSW_2027 HRG14 J033256.14-275157.1 53.233932 -27.86587 4.7 0.79 4.88 -19.54 -19.73 -19.25
53.180525171999996 -27.91644018 7237.43 3918.699 2.64e-32 3.5014e-32 1.83e-32 3.0743999999999995e-32 1.796e-31 5.2033e-32 2.3659999999999997e-31 7.027199999999997e-32 3.621e-31 9.55e-32 4.628e-31 1.0619999999999998e-31 7.7620000000000005e-31 2.384e-31 6.712999999999999e-31 1.472e-31 South 0.01 0.5742 -36.1003 8.0 0.0 107.0 0.0 2.0 4.7 4.385 0.05526315789473691 -99.0 -99 z5_GSW_11385 HRG14 J033243.33-275459.2 53.180561 -27.916437 4.7 4.03 4.85 -18.26 -18.41 -18.0
53.234265612 -27.864236199999997 4385.373 7048.977 4.99e-32 3.66e-32 1.8149999999999998e-31 3.3732999999999997e-32 8.359999999999997e-31 5.795e-32 1.0647e-30 7.490799999999997e-32 1.1736e-30 1.0449999999999996e-31 1.2084e-30 1.094e-31 1.1291e-30 2.51e-31 1.1695999999999999e-30 1.386e-31 South 2.1992 0.3007 13.7558 0.0 0.0 0.0 0.0 1.0 4.71 4.637 0.012784588441331068 0.5499 1 z5_GSW_1785 HRG14 J033256.23-275151.3 53.234272 -27.864243 4.71 4.41 5.01 -20.23 -20.38 -20.08
53.120751842 -27.928000800000003 10406.48 3225.781 1.27e-32 3.562399999999998e-32 1.385e-31 4.1052999999999996e-32 4.506e-31 6.667299999999999e-32 4.825e-31 9.5404e-32 1.892e-31 1.473e-31 7.898e-31 1.7469999999999998e-31 5.889999999999999e-31 3.211e-31 8.406999999999997e-31 2.3659999999999997e-31 South 99.0 99.0 99.0 1.0 0.0 0.0 0.0 3.0 4.72 4.136 0.10209790209790204 -99.0 -99 z5_GSW_12559 HRG14 J033228.98-275540.8 53.120766 -27.928005 4.72 3.31 4.87 -19.8 -19.94 -19.54
53.083567843999994 -27.8875267 12378.465 5653.903 1.33e-32 3.5929e-32 1.199e-31 3.2757e-32 4.971e-31 5.3619e-32 6.1069999999999995e-31 7.502999999999999e-32 7.733e-31 8.539999999999999e-32 1.4868e-30 8.24e-32 2.755e-30 2.369e-31 3.1139999999999996e-30 1.054e-31 South 0.449 0.0417 76.4864 8.0 0.0 0.0 0.0 7.0 4.72 3.195 0.2666083916083916 -99.0 -99 z5_GSW_5998 HRG14 J033220.06-275315.1 53.083572 -27.887529 4.72 3.85 5.12 -19.5 -19.84 -18.96
53.152492376000005 -27.92452444 8723.79 3434.173 -9.9e-33 3.684399999999998e-32 2.695e-31 3.538e-32 1.2776999999999999e-30 5.398499999999997e-32 2.3895e-30 7.32e-32 3.1518999999999997e-30 8.460000000000001e-32 3.9329e-30 9.380000000000001e-32 4.9387999999999995e-30 2.2039999999999996e-31 4.0555e-30 1.318e-31 South 0.0168 0.1285 -35.8137 8.0 0.0 0.0 0.0 1.0 4.72 5.5470000000000015 0.1445804195804199 -99.0 -99 z5_GSW_12261 HRG14 J033236.60-275528.3 53.152496 -27.924522 4.72 4.62 5.18 -20.54 -21.03 -20.47
